LOCATION,INDICATOR,SUBJECT,ASAB,FREQUENCY,TIME,Value,Flag Codes
IDN,EDUADULT,TRY,MEN,A,2013,9.663888,
IDN,EDUADULT,TRY,MEN,A,2014,9.7876959,
IDN,EDUADULT,TRY,MEN,A,2015,10.668953,
IDN,EDUADULT,TRY,MEN,A,2016,11.250453,
IDN,EDUADULT,TRY,MEN,A,2017,11.721274,
IDN,EDUADULT,TRY,MEN,A,2018,12.152431,
IDN,EDUADULT,TRY,MEN,A,2019,11.995382,
IDN,EDUADULT,TRY,MEN,A,2020,12.274147,
IDN,EDUADULT,TRY,WOMEN,A,2004,6.6263433,
IDN,EDUADULT,TRY,WOMEN,A,2005,4.6314678,
IDN,EDUADULT,TRY,WOMEN,A,2006,5.5037389,
IDN,EDUADULT,TRY,WOMEN,A,2007,6.5544543,
IDN,EDUADULT,TRY,WOMEN,A,2008,6.0257816,
IDN,EDUADULT,TRY,WOMEN,A,2009,7.2756858,
IDN,EDUADULT,TRY,WOMEN,A,2010,7.8890595,
IDN,EDUADULT,TRY,WOMEN,A,2011,8.0908623,
IDN,EDUADULT,TRY,WOMEN,A,2012,8.6462975,
IDN,EDUADULT,TRY,WOMEN,A,2013,9.111598,
IDN,EDUADULT,TRY,WOMEN,A,2014,9.568326,
IDN,EDUADULT,TRY,WOMEN,A,2015,10.465724,
IDN,EDUADULT,TRY,WOMEN,A,2016,11.416537,
IDN,EDUADULT,TRY,WOMEN,A,2017,11.992479,
IDN,EDUADULT,TRY,WOMEN,A,2018,12.65571,
IDN,EDUADULT,TRY,WOMEN,A,2019,12.827708,
IDN,EDUADULT,TRY,WOMEN,A,2020,13.308873,
IDN,EDUADULT,UPPSRY,MEN,A,2004,16.992193,
IDN,EDUADULT,UPPSRY,MEN,A,2005,22.009247,
IDN,EDUADULT,UPPSRY,MEN,A,2006,23.13876,
IDN,EDUADULT,UPPSRY,MEN,A,2007,22.038454,
IDN,EDUADULT,UPPSRY,MEN,A,2008,16.235556,
IDN,EDUADULT,UPPSRY,MEN,A,2009,24.81736,
IDN,EDUADULT,UPPSRY,MEN,A,2010,25.412422,
IDN,EDUADULT,UPPSRY,MEN,A,2011,26.528286,
IDN,EDUADULT,UPPSRY,MEN,A,2012,26.10998,
IDN,EDUADULT,UPPSRY,MEN,A,2013,26.702505,
IDN,EDUADULT,UPPSRY,MEN,A,2014,27.584063,
IDN,EDUADULT,UPPSRY,MEN,A,2015,28.57028,
IDN,EDUADULT,UPPSRY,MEN,A,2016,29.262917,
IDN,EDUADULT,UPPSRY,MEN,A,2017,29.5383,
IDN,EDUADULT,UPPSRY,MEN,A,2018,30.67569,
IDN,EDUADULT,UPPSRY,MEN,A,2019,31.324085,
IDN,EDUADULT,UPPSRY,MEN,A,2020,32.139717,
IDN,EDUADULT,UPPSRY,WOMEN,A,2004,11.773955,
IDN,EDUADULT,UPPSRY,WOMEN,A,2005,15.00911,
IDN,EDUADULT,UPPSRY,WOMEN,A,2006,16.576967,
IDN,EDUADULT,UPPSRY,WOMEN,A,2007,16.69187,
IDN,EDUADULT,UPPSRY,WOMEN,A,2008,12.086156,
IDN,EDUADULT,UPPSRY,WOMEN,A,2009,18.070333,
IDN,EDUADULT,UPPSRY,WOMEN,A,2010,19.258108,
IDN,EDUADULT,UPPSRY,WOMEN,A,2011,19.334007,
IDN,EDUADULT,UPPSRY,WOMEN,A,2012,19.362526,
IDN,EDUADULT,UPPSRY,WOMEN,A,2013,19.966633,
IDN,EDUADULT,UPPSRY,WOMEN,A,2014,20.198721,
IDN,EDUADULT,UPPSRY,WOMEN,A,2015,21.148869,
IDN,EDUADULT,UPPSRY,WOMEN,A,2016,22.102358,
IDN,EDUADULT,UPPSRY,WOMEN,A,2017,22.564634,
IDN,EDUADULT,UPPSRY,WOMEN,A,2018,23.006594,
IDN,EDUADULT,UPPSRY,WOMEN,A,2019,24.011395,
IDN,EDUADULT,UPPSRY,WOMEN,A,2020,24.945887,
ISR,EDUADULT,TRY,MEN,A,2002,39.831264,
ISR,EDUADULT,TRY,MEN,A,2003,40.250072,
ISR,EDUADULT,TRY,MEN,A,2005,40.188377,
ISR,EDUADULT,TRY,MEN,A,2007,39.907951,
ISR,EDUADULT,TRY,MEN,A,2008,40.722355,
ISR,EDUADULT,TRY,MEN,A,2009,40.913353,
ISR,EDUADULT,TRY,MEN,A,2010,41.62141,
ISR,EDUADULT,TRY,MEN,A,2011,43.148518,
ISR,EDUADULT,TRY,MEN,A,2012,41.942001,
ISR,EDUADULT,TRY,MEN,A,2013,42.87558,
ISR,EDUADULT,TRY,MEN,A,2014,43.871922,
ISR,EDUADULT,TRY,MEN,A,2015,44.526859,
ISR,EDUADULT,TRY,MEN,A,2016,45.177593,
ISR,EDUADULT,TRY,MEN,A,2017,46.323353,
ISR,EDUADULT,TRY,MEN,A,2018,45.497807,
ISR,EDUADULT,TRY,MEN,A,2019,44.999088,
ISR,EDUADULT,TRY,MEN,A,2020,45.036282,
ISR,EDUADULT,TRY,WOMEN,A,2002,44.275032,
ISR,EDUADULT,TRY,WOMEN,A,2003,45.457832,
ISR,EDUADULT,TRY,WOMEN,A,2005,45.806358,
ISR,EDUADULT,TRY,WOMEN,A,2007,47.1464,
ISR,EDUADULT,TRY,WOMEN,A,2008,47.134624,
ISR,EDUADULT,TRY,WOMEN,A,2009,48.661175,
ISR,EDUADULT,TRY,WOMEN,A,2010,49.3806,
ISR,EDUADULT,TRY,WOMEN,A,2011,49.553558,
ISR,EDUADULT,TRY,WOMEN,A,2012,50.800053,
ISR,EDUADULT,TRY,WOMEN,A,2013,51.810978,
ISR,EDUADULT,TRY,WOMEN,A,2014,53.042099,
ISR,EDUADULT,TRY,WOMEN,A,2015,52.97908,
ISR,EDUADULT,TRY,WOMEN,A,2016,54.461967,
ISR,EDUADULT,TRY,WOMEN,A,2017,55.332455,
ISR,EDUADULT,TRY,WOMEN,A,2018,54.747131,
ISR,EDUADULT,TRY,WOMEN,A,2019,55.366119,
ISR,EDUADULT,TRY,WOMEN,A,2020,55.079689,
ISR,EDUADULT,UPPSRY,MEN,A,2002,39.998707,
ISR,EDUADULT,UPPSRY,MEN,A,2003,41.148617,
ISR,EDUADULT,UPPSRY,MEN,A,2005,37.169769,
ISR,EDUADULT,UPPSRY,MEN,A,2007,39.137558,
ISR,EDUADULT,UPPSRY,MEN,A,2008,39.032181,
ISR,EDUADULT,UPPSRY,MEN,A,2009,39.033924,
ISR,EDUADULT,UPPSRY,MEN,A,2010,39.068352,
ISR,EDUADULT,UPPSRY,MEN,A,2011,38.610687,
ISR,EDUADULT,UPPSRY,MEN,A,2012,41.816986,
ISR,EDUADULT,UPPSRY,MEN,A,2013,41.122326,
ISR,EDUADULT,UPPSRY,MEN,A,2014,40.523792,
ISR,EDUADULT,UPPSRY,MEN,A,2015,40.13921,
ISR,EDUADULT,UPPSRY,MEN,A,2016,40.765846,
ISR,EDUADULT,UPPSRY,MEN,A,2017,40.422241,
ISR,EDUADULT,UPPSRY,MEN,A,2018,40.024128,
ISR,EDUADULT,UPPSRY,MEN,A,2019,41.148937,
ISR,EDUADULT,UPPSRY,MEN,A,2020,41.99609,
ISR,EDUADULT,UPPSRY,WOMEN,A,2002,36.548618,
ISR,EDUADULT,UPPSRY,WOMEN,A,2003,36.957161,
ISR,EDUADULT,UPPSRY,WOMEN,A,2005,34.649605,
ISR,EDUADULT,UPPSRY,WOMEN,A,2007,34.59528,
ISR,EDUADULT,UPPSRY,WOMEN,A,2008,35.52948,
ISR,EDUADULT,UPPSRY,WOMEN,A,2009,34.859909,
ISR,EDUADULT,UPPSRY,WOMEN,A,2010,34.017166,
ISR,EDUADULT,UPPSRY,WOMEN,A,2011,34.678032,
ISR,EDUADULT,UPPSRY,WOMEN,A,2012,34.512508,
ISR,EDUADULT,UPPSRY,WOMEN,A,2013,34.133713,
ISR,EDUADULT,UPPSRY,WOMEN,A,2014,33.240799,
ISR,EDUADULT,UPPSRY,WOMEN,A,2015,33.39616,
ISR,EDUADULT,UPPSRY,WOMEN,A,2016,33.105724,
ISR,EDUADULT,UPPSRY,WOMEN,A,2017,32.646366,
ISR,EDUADULT,UPPSRY,WOMEN,A,2018,32.433453,
ISR,EDUADULT,UPPSRY,WOMEN,A,2019,32.622246,
ISR,EDUADULT,UPPSRY,WOMEN,A,2020,33.885052,
LVA,EDUADULT,TRY,MEN,A,2000,16.345989,
LVA,EDUADULT,TRY,MEN,A,2001,15.02216,
LVA,EDUADULT,TRY,MEN,A,2002,16.318783,
LVA,EDUADULT,TRY,MEN,A,2003,14.803778,
LVA,EDUADULT,TRY,MEN,A,2004,16.212927,
LVA,EDUADULT,TRY,MEN,A,2005,16.164032,
LVA,EDUADULT,TRY,MEN,A,2006,15.752575,
LVA,EDUADULT,TRY,MEN,A,2007,17.294107,
LVA,EDUADULT,TRY,MEN,A,2008,18.50391,
LVA,EDUADULT,TRY,MEN,A,2009,18.933725,
LVA,EDUADULT,TRY,MEN,A,2010,20.449883,
LVA,EDUADULT,TRY,MEN,A,2011,20.322981,
LVA,EDUADULT,TRY,MEN,A,2012,21.241619,
LVA,EDUADULT,TRY,MEN,A,2013,23.036503,
LVA,EDUADULT,TRY,MEN,A,2014,21.911348,
LVA,EDUADULT,TRY,MEN,A,2015,22.299984,
LVA,EDUADULT,TRY,MEN,A,2016,24.061266,
LVA,EDUADULT,TRY,MEN,A,2017,24.920851,
LVA,EDUADULT,TRY,MEN,A,2018,24.911245,
LVA,EDUADULT,TRY,MEN,A,2019,27.114141,
LVA,EDUADULT,TRY,MEN,A,2020,28.863485,
LVA,EDUADULT,TRY,WOMEN,A,2000,19.878185,
LVA,EDUADULT,TRY,WOMEN,A,2001,20.249584,
LVA,EDUADULT,TRY,WOMEN,A,2002,21.101116,
LVA,EDUADULT,TRY,WOMEN,A,2003,20.640921,
LVA,EDUADULT,TRY,WOMEN,A,2004,22.914892,
LVA,EDUADULT,TRY,WOMEN,A,2005,23.920837,
LVA,EDUADULT,TRY,WOMEN,A,2006,25.482559,
LVA,EDUADULT,TRY,WOMEN,A,2007,26.514925,
LVA,EDUADULT,TRY,WOMEN,A,2008,30.469065,
LVA,EDUADULT,TRY,WOMEN,A,2009,32.029045,
LVA,EDUADULT,TRY,WOMEN,A,2010,32.744148,
LVA,EDUADULT,TRY,WOMEN,A,2011,34.279606,
LVA,EDUADULT,TRY,WOMEN,A,2012,36.352661,
LVA,EDUADULT,TRY,WOMEN,A,2013,38.201538,
LVA,EDUADULT,TRY,WOMEN,A,2014,37.793896,
LVA,EDUADULT,TRY,WOMEN,A,2015,40.124584,
LVA,EDUADULT,TRY,WOMEN,A,2016,41.924561,
LVA,EDUADULT,TRY,WOMEN,A,2017,42.144421,
LVA,EDUADULT,TRY,WOMEN,A,2018,42.31316,
LVA,EDUADULT,TRY,WOMEN,A,2019,43.736454,
LVA,EDUADULT,TRY,WOMEN,A,2020,46.251678,
LVA,EDUADULT,UPPSRY,MEN,A,2000,65.114769,
LVA,EDUADULT,UPPSRY,MEN,A,2001,61.079636,
LVA,EDUADULT,UPPSRY,MEN,A,2002,62.44553,
LVA,EDUADULT,UPPSRY,MEN,A,2003,64.852242,
LVA,EDUADULT,UPPSRY,MEN,A,2004,65.478081,
LVA,EDUADULT,UPPSRY,MEN,A,2005,64.854637,
LVA,EDUADULT,UPPSRY,MEN,A,2006,64.133751,
LVA,EDUADULT,UPPSRY,MEN,A,2007,63.769379,
LVA,EDUADULT,UPPSRY,MEN,A,2008,63.956402,
LVA,EDUADULT,UPPSRY,MEN,A,2009,64.176041,
LVA,EDUADULT,UPPSRY,MEN,A,2010,64.661118,
LVA,EDUADULT,UPPSRY,MEN,A,2011,63.935966,
LVA,EDUADULT,UPPSRY,MEN,A,2012,64.407547,
LVA,EDUADULT,UPPSRY,MEN,A,2013,62.873604,
LVA,EDUADULT,UPPSRY,MEN,A,2014,60.299713,
LVA,EDUADULT,UPPSRY,MEN,A,2015,61.461857,
LVA,EDUADULT,UPPSRY,MEN,A,2016,61.234657,
LVA,EDUADULT,UPPSRY,MEN,A,2017,58.580154,
LVA,EDUADULT,UPPSRY,MEN,A,2018,58.617363,
LVA,EDUADULT,UPPSRY,MEN,A,2019,57.887005,
LVA,EDUADULT,UPPSRY,MEN,A,2020,56.795082,
LVA,EDUADULT,UPPSRY,WOMEN,A,2000,64.940361,
LVA,EDUADULT,UPPSRY,WOMEN,A,2001,61.673046,
LVA,EDUADULT,UPPSRY,WOMEN,A,2002,63.907536,
LVA,EDUADULT,UPPSRY,WOMEN,A,2003,65.213768,
LVA,EDUADULT,UPPSRY,WOMEN,A,2004,63.711132,
LVA,EDUADULT,UPPSRY,WOMEN,A,2005,63.487476,
LVA,EDUADULT,UPPSRY,WOMEN,A,2006,62.393303,
LVA,EDUADULT,UPPSRY,WOMEN,A,2007,61.287697,
LVA,EDUADULT,UPPSRY,WOMEN,A,2008,58.426247,
LVA,EDUADULT,UPPSRY,WOMEN,A,2009,58.026802,
LVA,EDUADULT,UPPSRY,WOMEN,A,2010,58.977253,
LVA,EDUADULT,UPPSRY,WOMEN,A,2011,56.945705,
LVA,EDUADULT,UPPSRY,WOMEN,A,2012,55.831779,
LVA,EDUADULT,UPPSRY,WOMEN,A,2013,54.25769,
LVA,EDUADULT,UPPSRY,WOMEN,A,2014,52.913544,
LVA,EDUADULT,UPPSRY,WOMEN,A,2015,51.349144,
LVA,EDUADULT,UPPSRY,WOMEN,A,2016,49.874989,
LVA,EDUADULT,UPPSRY,WOMEN,A,2017,49.250313,
LVA,EDUADULT,UPPSRY,WOMEN,A,2018,49.124287,
LVA,EDUADULT,UPPSRY,WOMEN,A,2019,47.907063,
LVA,EDUADULT,UPPSRY,WOMEN,A,2020,46.800278,
RUS,EDUADULT,TRY,MEN,A,2010,41.821381,
RUS,EDUADULT,TRY,MEN,A,2011,42.036205,
RUS,EDUADULT,TRY,MEN,A,2012,41.780033,
RUS,EDUADULT,TRY,MEN,A,2013,42.945259,
RUS,EDUADULT,TRY,MEN,A,2014,43.34174,
RUS,EDUADULT,TRY,MEN,A,2015,44.051537,
RUS,EDUADULT,TRY,MEN,A,2016,44.856056,
RUS,EDUADULT,TRY,MEN,A,2017,49.453331,
RUS,EDUADULT,TRY,MEN,A,2018,49.234489,
RUS,EDUADULT,TRY,WOMEN,A,2010,57.851639,
RUS,EDUADULT,TRY,WOMEN,A,2011,58.022251,
RUS,EDUADULT,TRY,WOMEN,A,2012,58.174297,
RUS,EDUADULT,TRY,WOMEN,A,2013,58.519215,
RUS,EDUADULT,TRY,WOMEN,A,2014,58.748158,
RUS,EDUADULT,TRY,WOMEN,A,2015,59.72374,
RUS,EDUADULT,TRY,WOMEN,A,2016,60.210949,
RUS,EDUADULT,TRY,WOMEN,A,2017,63.214821,
RUS,EDUADULT,TRY,WOMEN,A,2018,63.460545,
RUS,EDUADULT,UPPSRY,MEN,A,2010,49.984688,
RUS,EDUADULT,UPPSRY,MEN,A,2011,49.677841,
RUS,EDUADULT,UPPSRY,MEN,A,2012,50.120735,
RUS,EDUADULT,UPPSRY,MEN,A,2013,49.225124,
RUS,EDUADULT,UPPSRY,MEN,A,2014,48.90836,
RUS,EDUADULT,UPPSRY,MEN,A,2015,48.52499,
RUS,EDUADULT,UPPSRY,MEN,A,2016,47.986301,
RUS,EDUADULT,UPPSRY,MEN,A,2017,44.953972,
RUS,EDUADULT,UPPSRY,MEN,A,2018,45.109924,
RUS,EDUADULT,UPPSRY,WOMEN,A,2010,35.826916,
RUS,EDUADULT,UPPSRY,WOMEN,A,2011,35.69223,
RUS,EDUADULT,UPPSRY,WOMEN,A,2012,35.827011,
RUS,EDUADULT,UPPSRY,WOMEN,A,2013,35.742302,
RUS,EDUADULT,UPPSRY,WOMEN,A,2014,35.59338,
RUS,EDUADULT,UPPSRY,WOMEN,A,2015,34.880711,
RUS,EDUADULT,UPPSRY,WOMEN,A,2016,34.754036,
RUS,EDUADULT,UPPSRY,WOMEN,A,2017,32.779057,
RUS,EDUADULT,UPPSRY,WOMEN,A,2018,32.504326,
SAU,EDUADULT,TRY,MEN,A,2014,23.548378,
SAU,EDUADULT,TRY,MEN,A,2016,23.890369,
SAU,EDUADULT,TRY,WOMEN,A,2014,22.558393,
SAU,EDUADULT,TRY,WOMEN,A,2016,23.19838,
SAU,EDUADULT,UPPSRY,MEN,A,2014,33.716358,
SAU,EDUADULT,UPPSRY,MEN,A,2016,34.544746,
SAU,EDUADULT,UPPSRY,WOMEN,A,2014,28.821798,
SAU,EDUADULT,UPPSRY,WOMEN,A,2016,30.229431,
SVN,EDUADULT,TRY,MEN,A,2000,14.122491,
SVN,EDUADULT,TRY,MEN,A,2002,13.418317,
SVN,EDUADULT,TRY,MEN,A,2003,15.434653,
SVN,EDUADULT,TRY,MEN,A,2004,16.431631,
SVN,EDUADULT,TRY,MEN,A,2005,17.583389,
SVN,EDUADULT,TRY,MEN,A,2006,18.378719,
SVN,EDUADULT,TRY,MEN,A,2007,18.753334,
SVN,EDUADULT,TRY,MEN,A,2008,18.982487,
SVN,EDUADULT,TRY,MEN,A,2009,18.952723,
SVN,EDUADULT,TRY,MEN,A,2010,19.464472,
SVN,EDUADULT,TRY,MEN,A,2011,20.281788,
SVN,EDUADULT,TRY,MEN,A,2012,21.10297,
SVN,EDUADULT,TRY,MEN,A,2013,22.710682,
SVN,EDUADULT,TRY,MEN,A,2014,23.440107,
SVN,EDUADULT,TRY,MEN,A,2015,24.047276,
SVN,EDUADULT,TRY,MEN,A,2016,24.278795,
SVN,EDUADULT,TRY,MEN,A,2017,28.41753,
SVN,EDUADULT,TRY,MEN,A,2018,26.375181,
SVN,EDUADULT,TRY,MEN,A,2019,26.791559,
SVN,EDUADULT,TRY,MEN,A,2020,29.27351,
SVN,EDUADULT,TRY,WOMEN,A,2000,17.341646,
SVN,EDUADULT,TRY,WOMEN,A,2002,17.137419,
SVN,EDUADULT,TRY,WOMEN,A,2003,20.10025,
SVN,EDUADULT,TRY,WOMEN,A,2004,21.706018,
SVN,EDUADULT,TRY,WOMEN,A,2005,22.831985,
SVN,EDUADULT,TRY,WOMEN,A,2006,24.460098,
SVN,EDUADULT,TRY,WOMEN,A,2007,25.809883,
SVN,EDUADULT,TRY,WOMEN,A,2008,26.446932,
SVN,EDUADULT,TRY,WOMEN,A,2009,27.864328,
SVN,EDUADULT,TRY,WOMEN,A,2010,28.145533,
SVN,EDUADULT,TRY,WOMEN,A,2011,30.120878,
SVN,EDUADULT,TRY,WOMEN,A,2012,31.995443,
SVN,EDUADULT,TRY,WOMEN,A,2013,33.303898,
SVN,EDUADULT,TRY,WOMEN,A,2014,34.072308,
SVN,EDUADULT,TRY,WOMEN,A,2015,36.687336,
SVN,EDUADULT,TRY,WOMEN,A,2016,37.551964,
SVN,EDUADULT,TRY,WOMEN,A,2017,39.377754,
SVN,EDUADULT,TRY,WOMEN,A,2018,38.859341,
SVN,EDUADULT,TRY,WOMEN,A,2019,40.225487,
SVN,EDUADULT,TRY,WOMEN,A,2020,43.015697,
SVN,EDUADULT,UPPSRY,MEN,A,2000,65.1269,
SVN,EDUADULT,UPPSRY,MEN,A,2002,67.47995,
SVN,EDUADULT,UPPSRY,MEN,A,2003,66.4095,
SVN,EDUADULT,UPPSRY,MEN,A,2004,66.640808,
SVN,EDUADULT,UPPSRY,MEN,A,2005,65.517113,
SVN,EDUADULT,UPPSRY,MEN,A,2006,65.420586,
SVN,EDUADULT,UPPSRY,MEN,A,2007,65.292976,
SVN,EDUADULT,UPPSRY,MEN,A,2008,65.043884,
SVN,EDUADULT,UPPSRY,MEN,A,2009,66.288422,
SVN,EDUADULT,UPPSRY,MEN,A,2010,65.687553,
SVN,EDUADULT,UPPSRY,MEN,A,2011,66.059586,
SVN,EDUADULT,UPPSRY,MEN,A,2012,65.052078,
SVN,EDUADULT,UPPSRY,MEN,A,2013,63.500992,
SVN,EDUADULT,UPPSRY,MEN,A,2014,63.685753,
SVN,EDUADULT,UPPSRY,MEN,A,2015,63.916119,
SVN,EDUADULT,UPPSRY,MEN,A,2016,64.348885,
SVN,EDUADULT,UPPSRY,MEN,A,2017,60.170712,
SVN,EDUADULT,UPPSRY,MEN,A,2018,62.456078,
SVN,EDUADULT,UPPSRY,MEN,A,2019,62.466618,
SVN,EDUADULT,UPPSRY,MEN,A,2020,61.780827,
SVN,EDUADULT,UPPSRY,WOMEN,A,2000,53.024876,
SVN,EDUADULT,UPPSRY,WOMEN,A,2002,55.913704,
SVN,EDUADULT,UPPSRY,WOMEN,A,2003,54.26038,
SVN,EDUADULT,UPPSRY,WOMEN,A,2004,54.486889,
SVN,EDUADULT,UPPSRY,WOMEN,A,2005,54.582447,
SVN,EDUADULT,UPPSRY,WOMEN,A,2006,54.819218,
SVN,EDUADULT,UPPSRY,WOMEN,A,2007,53.711231,
SVN,EDUADULT,UPPSRY,WOMEN,A,2008,53.529526,
SVN,EDUADULT,UPPSRY,WOMEN,A,2009,53.384491,
SVN,EDUADULT,UPPSRY,WOMEN,A,2010,53.245975,
SVN,EDUADULT,UPPSRY,WOMEN,A,2011,52.404423,
SVN,EDUADULT,UPPSRY,WOMEN,A,2012,51.74625,
SVN,EDUADULT,UPPSRY,WOMEN,A,2013,51.353859,
SVN,EDUADULT,UPPSRY,WOMEN,A,2014,50.168236,
SVN,EDUADULT,UPPSRY,WOMEN,A,2015,48.84737,
SVN,EDUADULT,UPPSRY,WOMEN,A,2016,48.438099,
SVN,EDUADULT,UPPSRY,WOMEN,A,2017,47.523338,
SVN,EDUADULT,UPPSRY,WOMEN,A,2018,48.547001,
SVN,EDUADULT,UPPSRY,WOMEN,A,2019,48.078552,
SVN,EDUADULT,UPPSRY,WOMEN,A,2020,46.343037,
ZAF,EDUADULT,TRY,MEN,A,2010,7.7478127,
ZAF,EDUADULT,TRY,MEN,A,2011,8.0584145,
ZAF,EDUADULT,TRY,MEN,A,2012,10.057694,
ZAF,EDUADULT,TRY,MEN,A,2013,12.8367,
ZAF,EDUADULT,TRY,MEN,A,2014,12.820092,
ZAF,EDUADULT,TRY,MEN,A,2015,12.6703,
ZAF,EDUADULT,TRY,MEN,A,2016,13.194118,
ZAF,EDUADULT,TRY,MEN,A,2017,14.91624,
ZAF,EDUADULT,TRY,MEN,A,2018,14.855694,
ZAF,EDUADULT,TRY,MEN,A,2019,15.127214,
ZAF,EDUADULT,TRY,MEN,A,2020,14.797209,
ZAF,EDUADULT,TRY,WOMEN,A,2010,6.0362172,
ZAF,EDUADULT,TRY,WOMEN,A,2011,6.2947421,
ZAF,EDUADULT,TRY,WOMEN,A,2012,9.1173849,
ZAF,EDUADULT,TRY,WOMEN,A,2013,12.439316,
ZAF,EDUADULT,TRY,WOMEN,A,2014,12.702259,
ZAF,EDUADULT,TRY,WOMEN,A,2015,13.382331,
ZAF,EDUADULT,TRY,WOMEN,A,2016,14.389567,
ZAF,EDUADULT,TRY,WOMEN,A,2017,16.05265,
ZAF,EDUADULT,TRY,WOMEN,A,2018,15.901568,
ZAF,EDUADULT,TRY,WOMEN,A,2019,16.446951,
ZAF,EDUADULT,TRY,WOMEN,A,2020,16.851519,
ZAF,EDUADULT,UPPSRY,MEN,A,2010,36.980247,
ZAF,EDUADULT,UPPSRY,MEN,A,2011,37.644058,
ZAF,EDUADULT,UPPSRY,MEN,A,2012,32.816669,
ZAF,EDUADULT,UPPSRY,MEN,A,2013,27.382154,
ZAF,EDUADULT,UPPSRY,MEN,A,2014,28.29941,
ZAF,EDUADULT,UPPSRY,MEN,A,2015,28.257734,
ZAF,EDUADULT,UPPSRY,MEN,A,2016,28.70327,
ZAF,EDUADULT,UPPSRY,MEN,A,2017,29.182283,
ZAF,EDUADULT,UPPSRY,MEN,A,2018,30.129017,
ZAF,EDUADULT,UPPSRY,MEN,A,2019,30.516876,
ZAF,EDUADULT,UPPSRY,MEN,A,2020,32.806484,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2010,34.792088,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2011,35.892372,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2012,31.033089,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2013,26.144051,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2014,27.147659,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2015,26.979023,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2016,27.295212,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2017,27.979998,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2018,28.529285,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2019,28.988367,
ZAF,EDUADULT,UPPSRY,WOMEN,A,2020,30.847193,
OAVG,EDUADULT,TRY,MEN,A,2000,22.423082,
OAVG,EDUADULT,TRY,MEN,A,2001,22.575648,
OAVG,EDUADULT,TRY,MEN,A,2002,23.445041,
OAVG,EDUADULT,TRY,MEN,A,2003,24.582087,
OAVG,EDUADULT,TRY,MEN,A,2004,25.015519,
OAVG,EDUADULT,TRY,MEN,A,2005,25.813797,
OAVG,EDUADULT,TRY,MEN,A,2006,25.794276,
OAVG,EDUADULT,TRY,MEN,A,2007,26.656707,
OAVG,EDUADULT,TRY,MEN,A,2008,27.340081,
OAVG,EDUADULT,TRY,MEN,A,2009,27.833215,
OAVG,EDUADULT,TRY,MEN,A,2010,28.531816,
OAVG,EDUADULT,TRY,MEN,A,2011,28.910459,
OAVG,EDUADULT,TRY,MEN,A,2012,30.010561,
OAVG,EDUADULT,TRY,MEN,A,2013,30.279518,
OAVG,EDUADULT,TRY,MEN,A,2014,31.213301,
OAVG,EDUADULT,TRY,MEN,A,2015,31.237274,
OAVG,EDUADULT,TRY,MEN,A,2016,32.304467,
OAVG,EDUADULT,TRY,MEN,A,2017,32.765845,
OAVG,EDUADULT,TRY,MEN,A,2018,33.577753,
OAVG,EDUADULT,TRY,MEN,A,2019,34.517005,
OAVG,EDUADULT,TRY,MEN,A,2020,35.325915,
OAVG,EDUADULT,TRY,WOMEN,A,2000,21.690475,
OAVG,EDUADULT,TRY,WOMEN,A,2001,21.623345,
OAVG,EDUADULT,TRY,WOMEN,A,2002,23.110121,
OAVG,EDUADULT,TRY,WOMEN,A,2003,24.734489,
OAVG,EDUADULT,TRY,WOMEN,A,2004,25.114838,
OAVG,EDUADULT,TRY,WOMEN,A,2005,26.782889,
OAVG,EDUADULT,TRY,WOMEN,A,2006,27.22003,
OAVG,EDUADULT,TRY,WOMEN,A,2007,28.582167,
OAVG,EDUADULT,TRY,WOMEN,A,2008,29.772256,
OAVG,EDUADULT,TRY,WOMEN,A,2009,30.774446,
OAVG,EDUADULT,TRY,WOMEN,A,2010,31.889717,
OAVG,EDUADULT,TRY,WOMEN,A,2011,32.556911,
OAVG,EDUADULT,TRY,WOMEN,A,2012,34.291531,
OAVG,EDUADULT,TRY,WOMEN,A,2013,34.962264,
OAVG,EDUADULT,TRY,WOMEN,A,2014,35.991608,
OAVG,EDUADULT,TRY,WOMEN,A,2015,36.597952,
OAVG,EDUADULT,TRY,WOMEN,A,2016,38.127192,
OAVG,EDUADULT,TRY,WOMEN,A,2017,38.668392,
OAVG,EDUADULT,TRY,WOMEN,A,2018,40.070351,
OAVG,EDUADULT,TRY,WOMEN,A,2019,41.263286,
OAVG,EDUADULT,TRY,WOMEN,A,2020,42.688542,
OAVG,EDUADULT,UPPSRY,MEN,A,2000,44.576412,
OAVG,EDUADULT,UPPSRY,MEN,A,2001,43.672286,
OAVG,EDUADULT,UPPSRY,MEN,A,2002,44.783866,
OAVG,EDUADULT,UPPSRY,MEN,A,2003,44.916874,
OAVG,EDUADULT,UPPSRY,MEN,A,2004,45.595558,
OAVG,EDUADULT,UPPSRY,MEN,A,2005,46.092879,
